time,open,close,high,low
2020-01-27 13:00:00,1.10232,1.10275,1.10318,1.10224
2020-01-27 14:00:00,1.10274,1.10175,1.10323,1.10156
2020-01-27 15:00:00,1.10175,1.10127,1.10237,1.10115
2020-01-27 16:00:00,1.10128,1.10191,1.10221,1.10098
2020-01-27 17:00:00,1.10191,1.10154,1.10194,1.10109
2020-01-27 18:00:00,1.10154,1.10143,1.10158,1.10130
2020-01-27 19:00:00,1.10141,1.10164,1.10176,1.10140
2020-01-27 20:00:00,1.10163,1.10169,1.10189,1.10157
2020-01-27 21:00:00,1.10171,1.10196,1.10204,1.10168
2020-01-27 22:00:00,1.10195,1.10188,1.10202,1.10171
2020-01-27 23:00:00,1.10187,1.10197,1.10207,1.10181
2020-01-28 00:00:00,1.10196,1.10195,1.10201,1.10174
2020-01-28 01:00:00,1.10194,1.10201,1.10253,1.10193
2020-01-28 02:00:00,1.10201,1.10215,1.10220,1.10179
2020-01-28 03:00:00,1.10215,1.10215,1.10222,1.10192
2020-01-28 04:00:00,1.10216,1.10227,1.10227,1.10203
2020-01-28 05:00:00,1.10227,1.10220,1.10232,1.10218
2020-01-28 06:00:00,1.10219,1.10196,1.10234,1.10184
2020-01-28 07:00:00,1.10196,1.10170,1.10196,1.10144
2020-01-28 08:00:00,1.10169,1.10195,1.10237,1.10129
2020-01-28 09:00:00,1.10195,1.10169,1.10219,1.10136
2020-01-28 10:00:00,1.10170,1.10194,1.10227,1.10151
2020-01-28 11:00:00,1.10194,1.10108,1.10198,1.10075
2020-01-28 12:00:00,1.10108,1.10068,1.10110,1.10023
2020-01-28 13:00:00,1.10067,1.10055,1.10098,1.10021
2020-01-28 14:00:00,1.10056,1.10043,1.10067,1.10000
2020-01-28 15:00:00,1.10044,1.10003,1.10060,1.09980
2020-01-28 16:00:00,1.10003,1.10075,1.10107,1.09996
2020-01-28 17:00:00,1.10074,1.10091,1.10109,1.10028
2020-01-28 18:00:00,1.10091,1.10125,1.10145,1.10091
2020-01-28 19:00:00,1.10124,1.10167,1.10174,1.10114
2020-01-28 20:00:00,1.10167,1.10219,1.10219,1.10167
2020-01-28 21:00:00,1.10219,1.10226,1.10230,1.10199
2020-01-28 22:00:00,1.10226,1.10226,1.10248,1.10202
2020-01-28 23:00:00,1.10226,1.10224,1.10234,1.10212
2020-01-29 00:00:00,1.10223,1.10229,1.10278,1.10205
2020-01-29 01:00:00,1.10228,1.10169,1.10229,1.10162
2020-01-29 02:00:00,1.10168,1.10165,1.10170,1.10152
2020-01-29 03:00:00,1.10164,1.10142,1.10173,1.10130
2020-01-29 04:00:00,1.10143,1.10133,1.10147,1.10127
2020-01-29 05:00:00,1.10134,1.10151,1.10158,1.10114
2020-01-29 06:00:00,1.10152,1.10151,1.10167,1.10146
2020-01-29 07:00:00,1.10150,1.10057,1.10152,1.10030
2020-01-29 08:00:00,1.10058,1.10024,1.10077,1.09999
2020-01-29 09:00:00,1.10024,1.10023,1.10059,1.09947
2020-01-29 10:00:00,1.10023,1.10017,1.10043,1.09982
2020-01-29 11:00:00,1.10016,1.10018,1.10025,1.09973
2020-01-29 12:00:00,1.10017,1.09979,1.10034,1.09971
2020-01-29 13:00:00,1.09980,1.09926,1.10011,1.09924
2020-01-29 14:00:00,1.09927,1.09963,1.10031,1.09927
2020-01-29 15:00:00,1.09962,1.09992,1.10099,1.09945
2020-01-29 16:00:00,1.09991,1.10039,1.10052,1.09966
2020-01-29 17:00:00,1.10039,1.10051,1.10061,1.09992
2020-01-29 18:00:00,1.10052,1.10025,1.10056,1.10012
2020-01-29 19:00:00,1.10022,1.10204,1.10209,1.09987
2020-01-29 20:00:00,1.10205,1.10070,1.10209,1.10043
2020-01-29 21:00:00,1.10070,1.10107,1.10115,1.10020
2020-01-29 22:00:00,1.10107,1.10110,1.10132,1.10089
2020-01-29 23:00:00,1.10109,1.10140,1.10182,1.10091
2020-01-30 00:00:00,1.10141,1.10131,1.10173,1.10128
2020-01-30 01:00:00,1.10131,1.10112,1.10158,1.10112
2020-01-30 02:00:00,1.10113,1.10124,1.10134,1.10112
2020-01-30 03:00:00,1.10122,1.10154,1.10159,1.10117
2020-01-30 04:00:00,1.10155,1.10173,1.10174,1.10152
2020-01-30 05:00:00,1.10174,1.10136,1.10175,1.10127
2020-01-30 06:00:00,1.10136,1.10100,1.10138,1.10098
2020-01-30 07:00:00,1.10099,1.10117,1.10154,1.10070
2020-01-30 08:00:00,1.10118,1.10168,1.10190,1.10099
2020-01-30 09:00:00,1.10168,1.10192,1.10215,1.10148
2020-01-30 10:00:00,1.10192,1.10145,1.10204,1.10116
2020-01-30 11:00:00,1.10145,1.10232,1.10242,1.10142
2020-01-30 12:00:00,1.10232,1.10231,1.10274,1.10204
2020-01-30 13:00:00,1.10231,1.10257,1.10321,1.10176
2020-01-30 14:00:00,1.10257,1.10259,1.10295,1.10153
2020-01-30 15:00:00,1.10260,1.10356,1.10365,1.10233
2020-01-30 16:00:00,1.10357,1.10313,1.10361,1.10260
2020-01-30 17:00:00,1.10313,1.10379,1.10383,1.10297
2020-01-30 18:00:00,1.10378,1.10347,1.10386,1.10312
2020-01-30 19:00:00,1.10346,1.10303,1.10395,1.10291
2020-01-30 20:00:00,1.10301,1.10324,1.10375,1.10288
2020-01-30 21:00:00,1.10325,1.10338,1.10350,1.10306
2020-01-30 22:00:00,1.10341,1.10323,1.10360,1.10321
2020-01-30 23:00:00,1.10325,1.10289,1.10337,1.10282
2020-01-31 00:00:00,1.10288,1.10324,1.10332,1.10278
2020-01-31 01:00:00,1.10324,1.10294,1.10338,1.10268
2020-01-31 02:00:00,1.10293,1.10266,1.10334,1.10266
2020-01-31 03:00:00,1.10266,1.10246,1.10267,1.10243
2020-01-31 04:00:00,1.10243,1.10246,1.10247,1.10226
2020-01-31 05:00:00,1.10245,1.10219,1.10262,1.10216
2020-01-31 06:00:00,1.10217,1.10208,1.10243,1.10188
2020-01-31 07:00:00,1.10208,1.10282,1.10287,1.10170
2020-01-31 08:00:00,1.10282,1.10218,1.10304,1.10216
2020-01-31 09:00:00,1.10218,1.10290,1.10343,1.10204
2020-01-31 10:00:00,1.10290,1.10307,1.10336,1.10228
2020-01-31 11:00:00,1.10306,1.10374,1.10388,1.10271
2020-01-31 12:00:00,1.10374,1.10477,1.10495,1.10344
2020-01-31 13:00:00,1.10476,1.10553,1.10560,1.10468
2020-01-31 14:00:00,1.10553,1.10630,1.10677,1.10489
2020-01-31 15:00:00,1.10629,1.10809,1.10837,1.10559
2020-01-31 16:00:00,1.10809,1.10818,1.10906,1.10749
2020-01-31 17:00:00,1.10819,1.10831,1.10847,1.10784
2020-01-31 18:00:00,1.10830,1.10805,1.10837,1.10781
2020-01-31 19:00:00,1.10804,1.10896,1.10902,1.10799
2020-01-31 20:00:00,1.10895,1.10908,1.10919,1.10850
2020-01-31 21:00:00,1.10909,1.10952,1.10961,1.10899
